phase,Unnamed: 0,date,open,high,low,close,volume
,1003,2024-06-26,186.54,197.76,186.36,196.37,95737066
,1004,2024-06-27,195.17,198.72,194.05,197.42,72746521
,1005,2024-06-28,199.55,203.2,195.26,197.88,95438068
,1006,2024-07-01,201.02,213.23,200.85,209.86,135691395
,1007,2024-07-02,218.89,231.3,218.06,231.26,205047920
,1008,2024-07-03,234.56,248.35,234.25,246.39,166561471
,1009,2024-07-05,249.81,252.37,242.46,251.52,154501152
,1010,2024-07-08,247.71,259.44,244.57,252.94,157219580
,1011,2024-07-09,251.0,265.61,250.3,262.33,160742516
,1012,2024-07-10,262.8,267.59,257.86,263.26,128519430
,1013,2024-07-11,263.3,271.0,239.65,241.03,221707273
,1014,2024-07-12,235.8,251.84,233.09,248.23,155955773
,1015,2024-07-15,255.97,265.6,251.73,252.64,146912920
,1016,2024-07-16,255.31,258.62,245.8,256.56,126332470
,1017,2024-07-17,252.73,258.47,246.18,248.5,115584810
,1018,2024-07-18,251.09,257.14,247.2,249.23,110869037
,1019,2024-07-19,247.79,249.44,236.83,239.2,87403903
,1020,2024-07-22,244.21,253.21,243.75,251.51,101225430
,1021,2024-07-23,253.6,255.76,245.63,246.38,111928200
